               name | period_in_days | planet_radius_in_earth_radii | planet_equilibrium_temperature |            rp_over_rs |          transit_depth | semimajor_axis_in_au
      Kepler-1324 b |     4.11584468 |                         1.51 |                914.79355331169 |  0.018963714480930805 |  0.0003596224669142647 |  0.04626705975340734
      Kepler-1325 b |     33.8786838 |                         2.86 |               570.852338961551 |  0.028813363724101107 |  0.0008302099290973457 |  0.20000754750053062
      Kepler-1326 b |     42.3514267 |                         4.18 |              824.5474841152538 |   0.02202400790405429 |  0.0004850569241578459 |   0.2691343181311469
      Kepler-1327 b |    14.88801098 |                          1.8 |              834.1015551149235 |   0.01602155264446928 |  0.0002566901491395006 |  0.11922268351990939
      Kepler-1328 b |     4.52158888 |                         0.98 |                 1198.803084815 |   0.00907528352375269 |  8.236077103649705e-05 |  0.05351330370194551
      Kepler-1329 b |     9.33646594 |                         2.17 |               646.328903031575 |  0.028832344859624232 |  0.0008313041101042999 |  0.07777384298805952
       Kepler-133 b |       8.129976 |                         1.76 |             1148.0780479947787 |  0.011283555024822811 |  0.0001273186139982041 |                0.083
       Kepler-133 c |      31.517586 |                         2.84 |              732.3106927828055 |    0.0182075546991459 |    0.00033151504812239 |                0.204
      Kepler-1330 b |    10.10769068 |                         1.65 |              871.2151825209666 |   0.01609257016505647 |  0.0002589708145172656 |  0.09056483261604074
      Kepler-1331 b |     0.78916165 |                         1.05 |             1475.3571058813432 |  0.013951134609495597 | 0.00019463415689226587 |  0.01497921987318077
      Kepler-1332 b |    11.87456832 |                         1.37 |              806.8129114922396 |  0.013955563541117658 | 0.00019475775375017243 |  0.10013536168858478
      Kepler-1333 b |    109.6471842 |                         2.81 |              392.7898944495938 |  0.028001920180487586 |  0.0007841075337943979 |   0.4391794279925359
      Kepler-1334 b |    15.64591713 |                         2.29 |              745.7115912845474 |  0.023070840184682355 |  0.0005322636668271542 |  0.11992535617943977
      Kepler-1335 b |     6.26406846 |                         1.45 |              823.7774647501162 |    0.0179641057616478 | 0.00032270909581566775 |  0.06095401076645728
      Kepler-1336 b |      23.198681 |                         1.98 |              767.4284911872644 |  0.013963399343218228 | 0.00019497652121818723 |   0.1559382042262077
      Kepler-1336 c |     5.77721211 |                         1.71 |              1219.793304818477 |  0.012059299432779379 | 0.00014542670280943306 |  0.06172425761659403
      Kepler-1337 b |     24.4002549 |                         2.41 |             466.92697898747707 |  0.032977031616389804 |  0.0010874846142283727 |   0.1461829216501859
      Kepler-1338 b |     0.93511806 |                         0.92 |              2120.380044099744 |  0.008032816553385762 |  6.452614178034832e-05 |  0.01896079130991402
      Kepler-1339 b |     1.34155513 |                         0.71 |             1701.0524132451094 |  0.006999140650478127 |  4.898796984517538e-05 |  0.02331932719691576
       Kepler-134 b |       5.317429 |                          2.0 |             1279.4333858814186 |  0.015538793996048364 | 0.00024145411885162868 |                 0.06
       Kepler-134 c |      10.105785 |                         1.26 |             1033.2356697713356 |   0.00978944021751047 |  9.583313977221143e-05 |                0.092
      Kepler-1340 b |     0.66502692 |                         1.55 |             2862.8739740097076 |  0.010007202189708611 | 0.00010014409566570883 |  0.01614712123985992
      Kepler-1341 b |    132.9968322 |                         2.99 |             277.83460893233195 |   0.03807220345615128 |  0.0014494926760065777 |   0.4713797738082536
      Kepler-1342 b |     2.21571036 |                         1.66 |               1403.21861883808 |  0.016909660933033074 |   0.000285936632870145 |   0.0324666408720832
      Kepler-1343 b |     3.35183158 |                         1.93 |              1290.149373757782 |  0.019025833035806742 |  0.0003619823227063952 |  0.04308873154578249
      Kepler-1344 b |      4.7683049 |                         1.84 |              1283.472916448127 |  0.014928243152309829 |  0.0002228524436144853 | 0.057058352343375335
      Kepler-1345 b |     44.6169557 |                         2.36 |              745.0098811545037 |  0.013958849522643703 | 0.00019484947999581033 |  0.27005920317992954
      Kepler-1346 b |     3.40165668 |                         1.58 |             1512.8090769965675 |  0.011971292366211805 | 0.00014331184091732104 |  0.04624125921573757
      Kepler-1347 b |    14.00947528 |                         1.03 |                682.16334031069 |  0.011953069761264038 | 0.00014287587671764473 |  0.10645193962915891
      Kepler-1348 b |     27.5722742 |                         1.94 |              683.3040313623299 |   0.01710163808449707 | 0.00029246602517312066 |   0.1809647085373162
      Kepler-1349 b |     2.12823928 |                          0.7 |              1800.058239548235 |  0.005013689000287479 | 2.5137077391603664e-05 |  0.03402258816199048
       Kepler-135 b |        6.00253 |                         1.81 |             1278.5421485211457 |   0.01306604575462996 |  0.0001707215516620836 |                0.067
       Kepler-135 c |      11.448708 |                         1.16 |             1031.1784742433815 |  0.008373819378657874 |  7.012085098638613e-05 |                0.103
      Kepler-1350 b |      4.4968604 |                         2.52 |                642.78478319202 |   0.04359071493080133 |  0.0019001504281783857 |  0.04368458513021092
      Kepler-1350 c |     1.76678906 |                         1.73 |              877.6213000307879 |   0.02992537175805012 |  0.0008955278748575036 |  0.02343392736663837
      Kepler-1351 b |     0.91614077 |                         0.65 |             1368.5213475184928 |  0.008894220145499324 |  7.910715199660602e-05 | 0.016391116449379822
      Kepler-1352 b |     1.87788275 |                         0.89 |             1809.2333589365983 |  0.007033983385624996 | 4.9476922269248485e-05 | 0.030842839698876343
      Kepler-1353 b |     24.7543966 |                          1.8 |              501.7379598157392 |  0.022919721144171335 |  0.0005253136173265745 |  0.15169588823071503
      Kepler-1354 b |      76.613377 |                         2.97 |              543.8053145997982 |  0.021958571547802862 |  0.0004821788644199774 |  0.37092842514787067
      Kepler-1355 b |     1.28958811 |                         1.46 |             1577.3345115183108 |   0.01612664716650128 | 0.00026006874883282373 | 0.022219244414591773
      Kepler-1356 b |     0.63400294 |                         1.53 |              1870.229139314825 |  0.017983165820811355 | 0.00032339425293879774 |  0.01351864553202894
      Kepler-1357 b |      3.0091324 |                         1.28 |             1283.1627532281573 |  0.013038774695350804 | 0.00017000964555612046 |  0.03981587180680762
      Kepler-1358 b |     7.06317341 |                         1.12 |              855.1145833069816 |  0.012997512750112352 | 0.00016893533768933314 |  0.06743296338023662
      Kepler-1359 b |     59.4970952 |                         2.83 |              367.7167028899117 |   0.03603489491000271 |  0.0012985136511749391 |   0.2745552535150511
       Kepler-136 b |        11.5789 |                         2.05 |             1060.9143661812845 |  0.013921608398681846 | 0.00019381118040624892 |                0.106
       Kepler-136 c |      16.399235 |                         1.99 |              947.1253102506095 |  0.013514146689452134 | 0.00018263216074403007 |                0.133
      Kepler-1360 b |     40.5286413 |                          3.4 |              859.0327278668884 |   0.01703323538583225 | 0.00029013110770916787 |   0.2649118552525356
      Kepler-1361 b |     3.57554956 |                         0.86 |             1060.4439474358703 |  0.009980233004550556 |  9.960505082512021e-05 |  0.04300532963694988
      Kepler-1362 b |     136.205626 |                          2.6 |             290.51600059315575 |   0.03221149998640296 |  0.0010375807313740377 |  0.48094388667809584
      Kepler-1363 b |     2.94194094 |                         1.25 |             1033.9695006977558 |   0.01591647301678565 | 0.00025333411329406567 |  0.03666864647410328
      Kepler-1364 b |    13.32196237 |                         2.15 |             1238.7023824744927 |  0.011011709599992932 | 0.00012125774831457649 |   0.1256151264614551
      Kepler-1365 b |     7.69993485 |                         0.92 |              1032.066193882324 |  0.008032816553385762 |  6.452614178034832e-05 |  0.07631192619590696
      Kepler-1365 c |     4.77468005 |                          0.8 |             1210.2873048785748 |  0.006985057872509359 | 4.8791033482304976e-05 |  0.05549202398730968
      Kepler-1366 b |     2.16457097 |                         1.43 |              909.7322340220117 |   0.02185013415744334 |  0.0004774283626982722 |  0.02792412016981502
      Kepler-1367 b |     1.57409027 |                         0.92 |             1020.5920569305393 |  0.014057428968425087 | 0.00019761130920231682 |  0.02258142622449056
      Kepler-1368 b |     0.67564949 |                         1.65 |             2383.9674047481003 |  0.014006496254771371 | 0.00019618193733492444 | 0.015412624938842519
